Price,ICLN,XLE,VIX,Brent,EUA
Ticker,ICLN,XLE,^VIX,BZ=F,ECF=F
Date,,,,,
2018-04-11,8.869678497314453,51.47837829589844,20.239999771118164,72.05999755859375,
2018-04-12,8.915022850036621,51.47108840942383,18.489999771118164,72.0199966430664,
2018-04-13,8.83340072631836,52.03950500488281,17.40999984741211,72.58000183105469,
2018-04-16,8.778985977172852,52.57148361206055,16.559999465942383,71.41999816894531,
2018-04-17,8.84246826171875,52.775535583496094,15.25,71.58000183105469,
2018-04-18,8.924092292785645,53.606300354003906,15.600000381469727,73.4800033569336,
2018-04-19,8.915022850036621,53.6718864440918,15.960000038146973,73.77999877929688,
2018-04-20,8.878747940063477,53.41682434082031,16.8799991607666,74.05999755859375,
2018-04-23,8.806193351745605,53.74477005004883,16.34000015258789,74.70999908447266,
2018-04-24,8.74271011352539,53.1690559387207,18.020000457763672,73.86000061035156,
2018-04-25,8.71550178527832,53.59172439575195,17.84000015258789,74.0,
2018-04-26,8.824332237243652,54.37149429321289,16.239999771118164,74.73999786376953,
2018-04-27,8.978508949279785,53.795772552490234,15.40999984741211,74.63999938964844,
2018-04-30,8.933162689208984,53.788490295410156,15.930000305175781,75.16999816894531,
2018-05-01,8.942229270935059,53.46055603027344,15.489999771118164,75.16999816894531,
2018-05-02,8.896885871887207,53.67918395996094,15.970000267028809,73.36000061035156,
2018-05-03,8.878747940063477,53.555274963378906,15.899999618530273,73.62000274658203,
2018-05-04,8.896885871887207,53.817630767822266,14.770000457763672,74.87000274658203,
2018-05-07,8.942229270935059,53.890499114990234,14.75,76.16999816894531,
2018-05-08,8.83340072631836,54.31319046020508,14.710000038146973,74.8499984741211,
2018-05-09,8.915022850036621,55.42087173461914,13.420000076293945,77.20999908447266,
2018-05-10,9.078269958496094,55.83625793457031,13.229999542236328,77.47000122070312,
2018-05-11,9.005715370178223,55.91642761230469,12.649999618530273,77.12000274658203,
2018-05-14,9.051060676574707,56.30265426635742,12.930000305175781,78.2300033569336,
2018-05-15,9.023855209350586,56.31721878051758,14.630000114440918,78.43000030517578,
2018-05-16,9.051060676574707,56.51399230957031,13.420000076293945,79.27999877929688,
2018-05-17,9.023855209350586,57.36662292480469,13.430000305175781,79.30000305175781,
2018-05-18,8.951299667358398,56.92209243774414,13.420000076293945,78.51000213623047,
2018-05-21,9.06013011932373,57.505088806152344,13.079999923706055,79.22000122070312,
2018-05-22,9.0873384475708,56.73989486694336,13.220000267028809,79.56999969482422,
2018-05-23,9.051060676574707,56.732608795166016,12.579999923706055,79.80000305175781,
2018-05-24,8.942229270935059,55.799808502197266,12.529999732971191,78.79000091552734,
2018-05-25,8.83340072631836,54.34960174560547,13.220000267028809,76.44000244140625,
2018-05-29,8.697362899780273,54.182010650634766,17.020000457763672,75.38999938964844,
2018-05-30,8.84246826171875,55.82167053222656,14.9399995803833,77.5,
2018-05-31,8.806193351745605,55.39901351928711,15.430000305175781,77.58999633789062,
2018-06-01,8.760848045349121,55.661346435546875,13.460000038146973,77.58999633789062,
2018-06-04,8.561323165893555,55.180389404296875,12.739999771118164,75.29000091552734,
2018-06-05,8.434357643127441,55.049217224121094,12.399999618530273,75.37999725341797,
2018-06-06,8.425287246704102,55.311561584472656,11.640000343322754,75.36000061035156,
2018-06-07,8.343664169311523,56.149627685546875,12.130000114440918,77.31999969482422,
2018-06-08,8.407149314880371,56.040313720703125,12.180000305175781,76.45999908447266,
2018-06-11,8.352731704711914,56.3317985534668,12.350000381469727,76.45999908447266,
2018-06-12,8.352731704711914,55.90182876586914,12.34000015258789,75.87999725341797,
2018-06-13,8.352731704711914,55.69050979614258,12.9399995803833,76.73999786376953,
2018-06-14,8.3345947265625,55.610355377197266,12.119999885559082,75.94000244140625,
2018-06-15,8.307387351989746,54.41592788696289,11.979999542236328,73.44000244140625,
2018-06-18,8.262042045593262,54.95884323120117,12.3100004196167,75.33999633789062,
2018-06-19,8.219747543334961,54.8341178894043,13.350000381469727,75.08000183105469,
2018-06-20,8.219747543334961,55.07623291015625,12.789999961853027,74.73999786376953,
2018-06-21,8.164581298828125,54.05643844604492,14.640000343322754,73.05000305175781,
2018-06-22,8.228940963745117,55.13493347167969,13.770000457763672,75.55000305175781,
2018-06-25,8.18297004699707,54.027099609375,17.329999923706055,74.7300033569336,
2018-06-26,8.109415054321289,54.709407806396484,15.920000076293945,76.30999755859375,
2018-06-27,7.962305545806885,55.443077087402344,17.90999984741211,77.62000274658203,
2018-06-28,7.962305545806885,55.36970901489258,16.850000381469727,77.8499984741211,
2018-06-29,8.026665687561035,55.71453094482422,16.09000015258789,79.44000244140625,
2018-07-02,8.026665687561035,54.89281463623047,15.600000381469727,77.30000305175781,
2018-07-03,8.063443183898926,55.237632751464844,16.139999389648438,77.76000213623047,
2018-07-05,8.081831932067871,55.178951263427734,14.970000267028809,77.38999938964844,
2018-07-06,8.164581298828125,55.51643753051758,13.369999885559082,77.11000061035156,
2018-07-09,8.27491283416748,56.34548568725586,12.6899995803833,78.06999969482422,
2018-07-10,8.247332572937012,56.7636833190918,12.640000343322754,78.86000061035156,
2018-07-11,8.14619255065918,55.560462951660156,13.630000114440918,73.4000015258789,
2018-07-12,8.247332572937012,55.655826568603516,12.579999923706055,74.44999694824219,
2018-07-13,8.2013578414917,55.94928741455078,12.180000305175781,75.33000183105469,
2018-07-16,8.164581298828125,55.30366516113281,12.829999923706055,71.83999633789062,
2018-07-17,8.164581298828125,55.08356857299805,12.0600004196167,72.16000366210938,
2018-07-18,8.18297004699707,55.12025451660156,12.100000381469727,72.9000015258789,
2018-07-19,8.18297004699707,55.13493347167969,12.869999885559082,72.58000183105469,
2018-07-20,8.228940963745117,54.944183349609375,12.859999656677246,73.06999969482422,
2018-07-23,8.219747543334961,54.702064514160156,12.619999885559082,73.05999755859375,
2018-07-24,8.32088565826416,55.3917121887207,12.40999984741211,73.44000244140625,
2018-07-25,8.458800315856934,55.85392379760742,12.289999961853027,73.93000030517578,
2018-07-26,8.348468780517578,56.462860107421875,12.140000343322754,74.54000091552734,
2018-07-27,8.366856575012207,56.22074508666992,13.029999732971191,74.29000091552734,
2018-07-30,8.385245323181152,56.682960510253906,14.260000228881836,74.97000122070312,
2018-07-31,8.376049995422363,56.580238342285156,12.829999923706055,74.25,
2018-08-01,8.330078125,55.79523468017578,13.149999618530273,74.25,
2018-08-02,8.293301582336426,55.487083435058594,12.1899995803833,73.44999694824219,
2018-08-03,8.247332572937012,55.200958251953125,11.640000343322754,73.20999908447266,
2018-08-06,8.219747543334961,55.40639114379883,11.270000457763672,73.75,
2018-08-07,8.210553169250488,55.817237854003906,10.930000305175781,74.6500015258789,
2018-08-08,8.210553169250488,55.413719177246094,10.850000381469727,72.27999877929688,
2018-08-09,8.19216251373291,54.90015411376953,11.270000457763672,72.06999969482422,
2018-08-10,8.03586196899414,55.237632751464844,13.15999984741211,72.80999755859375,
2018-08-13,7.953111171722412,54.533329010009766,14.779999732971191,72.61000061035156,
2018-08-14,7.824390888214111,54.665382385253906,13.3100004196167,72.45999908447266,
2018-08-15,7.704864025115967,52.75785827636719,14.640000343322754,70.76000213623047,
2018-08-16,7.796807289123535,53.13936233520508,13.449999809265137,71.43000030517578,
2018-08-17,7.84277868270874,53.271419525146484,12.640000343322754,71.83000183105469,
2018-08-20,7.953111171722412,53.63090896606445,12.489999771118164,72.20999908447266,
